,zipcode,latitude,longitude,group
15171,26556,53.5916,7.455189999999999,0
15172,37296,51.0833,10.0667,3
15173,6333,51.64258,11.40455,1
15174,84163,48.55,12.5667,3
15175,56648,50.3833,7.41667,2
15176,26835,53.30743,7.65641000000005,0
15177,57636,50.7,7.6833300000000015,2
15178,16816,52.92176,12.85564,1
15179,16835,52.99091,12.97526,1
15180,17392,53.75618000000001,13.4875500000001,1
15181,18236,54.06529000000001,11.82497,1
15182,82299,48.1167,11.0833,3
15183,97762,50.11817,9.89184,3
15184,56761,50.25,7.23333,2
15185,97289,49.9422,9.85944,3
15186,79677,47.8,7.85,2
15187,87459,47.5833,10.55,3
15188,18569,54.54217,13.33245,1
15189,18276,53.84421999999999,12.31395,1
15190,54552,50.2167,6.9333300000000015,2
15191,4931,51.4901,13.33789,1
15192,49688,52.79514,7.867240000000041,0
15193,82216,48.2116,11.2202,3
15194,67152,49.4003,8.196110000000001,2
15195,75053,49.0592,8.65833,2
15196,99195,51.0667,11.0167,3
15197,97250,49.8597,9.84417,3
15198,35415,50.5167,8.7,2
15199,22929,53.59609,10.44776,0
15200,94522,48.7333,12.75,3
15201,24848,54.438903493915504,9.52050562202163,0
15202,39606,52.67106999999999,11.59984,1
15203,95482,50.1,11.75,3
15204,83404,47.8167,12.95,3
15205,25377,53.73155241808898,9.466180801391602,0
15206,56412,50.4333,7.91667,2
15207,88441,48.0833,9.75,3
15208,7338,50.6,11.4833,3
15209,17321,53.41283000000001,14.29191,1
15210,17322,53.41283000000001,14.29191,1
15211,97727,50.10725,9.933420000000073,3
15212,8134,50.64,12.6127,3
15213,21483,53.41916,10.48076,0
15214,54595,50.1833,6.36667,2
15215,67227,49.5372,8.355,2
15216,21769,53.63519,9.09732,0
15217,78549,48.0833,8.71667,2
15218,83546,48.15,12.2833,3
15219,67752,49.6,7.61667,2
15220,56414,50.45,7.98333,2
15221,99439,51.0333,11.3667,3
15222,1683,51.05,13.3,1
15223,79774,47.6,8.13333,2
15224,76287,48.9722,8.29444,2
15225,39175,52.17757,11.7393999999999,1
15226,8648,50.2167,12.3167,3
15227,90518,49.3875,11.3572,3
15228,95515,49.9,11.35,3
15229,56346,50.1833,7.6833300000000015,2
15230,6507,51.73449,11.16516,1
15231,56332,50.2333,7.41667,2
15232,3116,51.6524,14.2245800000001,1
15233,85123,48.6833,11.4167,3
15234,54634,49.9333,6.5,2
15235,21481,53.38633000000001,10.56469,0
15236,69483,49.57,8.831669999999997,2
15237,67705,49.3667,7.766669999999999,2
15238,93358,48.7333,11.8333,3
15239,18182,54.16273068514261,12.2526064723872,1
15240,6567,51.3076734546216,11.049785423278804,3
15241,7646,50.8167,11.7667,3
15242,17398,53.71648,13.7249400000001,1
15243,67680,49.5167,7.91667,2
15244,97342,49.65,10.1667,3
15245,65599,50.5167,8.01667,2
15246,71154,48.6167,8.88333,2
15247,74632,49.2058,9.57917,3
15248,18279,53.71654,12.3595800000001,1
15249,25821,54.631051252738,8.9958766847849,0
15250,17406,53.847530000000006,13.93204,1
15251,88709,47.6667,9.31667,3
15252,83547,48.0833,12.2667,3
15253,56767,50.25,6.9833300000000005,2
15254,73033,48.7,9.66667,3
15255,73035,48.7,9.66667,3
15256,73037,48.7,9.66667,3
15257,25881,54.3246378596377,8.70513809068192,0
15258,99628,51.1333,11.3833,3
15259,6869,51.96895,12.56781,1
15260,14798,52.46913000000001,12.45429,1
15261,38364,52.13791,10.96572,0
15262,99869,51.0167,10.6167,3
15263,55758,49.75,7.16667,2
15264,54597,50.15,6.3,2
15265,15837,52.04535,13.50201,1
15266,23974,53.94471,11.53405,0
15267,65558,50.3667,8.0,2
15268,18249,53.81205,11.87668,1
15269,18246,53.81205,11.87668,1
15270,46236,51.52904,6.9433500000000095,2
15271,46238,51.52904,6.9433500000000095,2
15272,46240,51.52904,6.9433500000000095,2
15273,46242,51.52904,6.9433500000000095,2
15274,46244,51.52904,6.9433500000000095,2
15275,82031,48.05,11.5167,3
15276,21403,53.21444,10.47357,0
15277,27498,54.1828640617142,7.885599148826599,0
15278,83707,47.69935200000001,11.732366,3
15279,3238,51.58859,13.84758,1
15280,21516,53.49243000000001,10.5644,0
15281,49838,52.58875,7.597120000000019,0
15282,27324,52.7481,9.18352,0
15283,23974,53.90593000000001,11.53093,0
15284,94081,48.5333,13.3167,3
15285,38170,52.133458055169,10.8499785423279,0
15286,14778,52.467616127708204,12.549770349121099,1
15287,56291,50.1167,7.61667,2
15288,4668,51.2333,12.7167,1
15289,84494,48.3333,12.55,3
15290,26215,53.25458,8.11768000000006,0
15291,85402,48.4,11.6167,3
15292,37632,51.9343,9.66766000000007,0
15293,26904,52.91482,7.540539999999959,0
15294,15913,51.948848,14.1143215,1
15295,27432,53.46385,8.92375000000004,0
15296,7957,50.6833,12.1167,3
15297,55568,49.75,7.65,2
15298,72296,48.45,8.55,2
15299,49824,52.61228000000001,6.8534899999999705,2
15300,74251,49.1311,9.32722,3
15301,84332,48.4,12.8167,3
15302,73527,48.85,9.83333,3
15303,21397,53.19705,10.5477100000001,0
15304,84513,48.25,12.5833,3
15305,95236,50.15,11.6833,3
15306,89290,48.2644,10.1935,3
15307,89340,48.4333,10.2,3
15308,56759,50.2333,7.15,2
15309,69245,49.3561,8.77944,2
15310,78144,48.2333,8.38333,2
15311,78713,48.2333,8.38333,2
15312,19322,53.0317257336014,11.659318560790998,1
15313,54518,50.0167,6.83333,2
15314,53547,50.5833,7.4333300000000015,2
15315,78239,47.7333,8.83333,2
15316,37449,51.61504,10.6244,0
15317,53534,50.3333,6.88333,2
15318,54614,50.1333,6.4333300000000015,2
15319,37627,51.859714155771506,9.594132829361119,0
15320,27419,53.29408000000001,9.54993000000002,0
15321,1936,51.33011,13.95973,1
15322,25724,53.90743071170221,9.01639107458863,0
15323,89179,48.4833,9.98333,3
15324,3116,51.63615,14.19105,1
15325,27412,53.21101,9.150200000000039,0
15326,82266,48.0833,11.15,3
15327,19217,53.7451,10.85343,0
15328,64404,49.7592,8.6175,2
15329,73575,48.85,9.88333,3
15330,6268,51.284132102669,11.7167858306884,1
15331,6618,51.151911287149495,11.804812449645901,1
15332,24888,54.6004655471,9.74733608818,0
15333,14662,52.7366261266206,12.5796092803955,1
15334,66909,49.45,7.38333,2
15335,39649,52.48158000000001,11.2058099999999,0
15336,18246,53.9039,11.89039,1
15337,18249,53.9039,11.89039,1
15338,19372,53.35903,11.73963,1
15339,56589,50.5333,7.41667,2
15340,25557,54.120305034575786,9.33521755183295,0
15341,97456,50.0833,10.2167,3
15342,54316,49.7,6.71667,2
15343,86559,48.35,11.1333,3
15344,83737,47.78121229999999,11.900382,3
15345,83739,47.78121229999999,11.900382,3
15346,18439,54.266159,13.136122,1
15347,68623,49.6019,8.47194,2
15348,17349,53.54594,13.61457,1
15349,72655,48.5833,9.26667,3
15350,99192,50.9667,10.85,3
15351,37199,51.66215,10.17633,0
15352,21039,53.46684000000001,10.35079,0
15353,19386,53.46823000000001,12.02656,1
15354,37318,51.41399000000001,10.05472,0
15355,99428,51.0,11.2667,3
15356,7646,50.85,11.7333,3
15357,25588,54.00461600000001,9.434583,0
15358,24107,54.3584056680968,10.0820694625378,0
15359,17390,53.8869,13.7096799999999,1
15360,7768,50.8333,11.5333,3
15361,63853,49.8597,9.08333,2
15362,93152,49.0667,12.0,3
15363,15910,52.01842,13.64621,1
15364,21449,53.31178000000001,10.287669999999899,0
15365,6667,51.1333,11.9333,1
15366,93093,49.0333,12.2167,3
15367,6231,51.28458841063561,12.099871253967304,1
15368,54298,49.85,6.51667,2
15369,84552,48.3333,12.6667,3
15370,4779,51.2833,12.95,1
15371,39638,52.5043,11.28765,1
15372,41836,51.05,6.21667,2
15373,39291,52.16689,11.91189,1
15374,86975,47.7333,10.7833,3
15375,25596,54.02330600000001,9.377494,0
15376,56593,50.6,7.53333,2
15377,66917,49.3167,7.48333,2
15378,21734,53.802580000000006,9.23672,0
15379,31691,52.31122,9.11063000000001,0
15380,85408,48.55,11.95,3
15381,17126,53.92393000000001,13.33795,1
15382,9526,50.7,13.35,1
15383,26939,53.34215,8.41916000000003,0
15384,49685,52.8062,8.2193,0
15385,18574,54.27418,13.254220000000002,1
15386,23845,53.807336,10.157515,0
15387,39615,52.9398179882428,11.7855315979004,1
15388,18107,54.1563398926766,12.0145542327881,1
15389,24816,54.1904975107403,9.618502477364537,0
15390,55624,49.8833,7.36667,2
15391,85655,47.9667,11.7833,3
15392,18195,53.96832,12.4902099999999,1
15393,34497,51.2770721724054,8.8709186190797,2
15394,35282,50.8833,8.91667,2
15395,14548,52.3389,12.9722,1
15396,14542,52.3389,12.9722,1
15397,18569,54.56541,13.32934,1
15398,1809,50.9762749910919,13.8651550476075,1
15399,42369,51.2334721148775,7.200066984253,2
15400,99706,51.36959,10.87109,3
15401,85625,47.9833,11.8667,3
15402,17291,53.38574000000001,14.04809,1
15403,54576,50.2667,6.66667,2
15404,18246,53.9331084530939,11.8007297512818,1
15405,6722,51.0,12.0167,1
15406,17379,53.6417577289334,13.8590610687256,1
15407,21641,53.437237161401214,9.61735664550781,0
15408,18573,54.33096999999999,13.12907,1
15409,17398,53.80691,13.754129999999998,1
15410,88317,47.9,10.0833,3
15411,86653,48.8,10.9,3
15412,4889,51.500122411021394,13.000137460327101,1
15413,4860,51.500122411021394,13.000137460327101,1
15414,66863,49.539915,7.4064869999999985,2
15415,86486,48.4333,10.7,3
15416,67294,49.6647,8.05833,2
15417,34431,51.45744000000001,8.84753999999998,2
15418,87675,47.7667,10.75,3
15419,53332,50.7667,7.0,2
15420,39397,51.9502909581382,11.1663995925903,1
15421,18314,54.30911999999999,12.68863,1
15422,99100,51.0167,10.85,3
15423,25782,54.185915602344,9.2518283441122,0
15424,16278,53.12259,14.0727,1
15425,53424,50.5667,7.23333,2
15426,6577,51.2620275205991,11.1756263916016,3
15427,27245,52.61946,8.80119999999999,0
15428,38373,52.20487,10.91511,0
15429,6577,51.2794077067022,11.244077682495101,3
15430,37351,51.316083072816895,10.3169145767212,0
15431,67827,49.65,7.6833300000000015,2
15432,19300,53.26603000000001,11.71133,1
15433,35452,50.5833,8.63333,2
15434,56412,50.4167,7.9333300000000015,2
15435,97947,49.6083,9.74389,3
15436,76698,49.1708,8.618889999999999,2
15437,74259,49.3194,9.42194,3
15438,17506,53.96057,13.3416999999999,1
15439,93348,48.7667,11.9167,3
15440,73453,48.9095,9.9274,3
15441,6773,51.7535069230034,12.512751788330199,1
15442,6536,51.46163,11.11779,1
15443,25709,53.9476074804811,8.99369891577038,0
15444,91244,49.5167,11.3833,3
15445,23829,53.9264,10.22408,0
15446,54518,49.8667,6.9333300000000015,2
15447,97256,49.6836,9.90222,3
15448,48727,51.97791,7.290790000000019,2
15449,72474,48.1833,9.11667,3
15450,27313,52.8485,9.23577,0
15451,54441,49.55,6.58333,2
15452,18586,54.33189,13.6766299999999,1
15453,25436,53.674534781917494,9.588158849310927,0
15454,23769,54.43552,11.19698,0
15455,25761,54.13641,8.88819,0
15456,17309,53.53188000000001,14.13243,1
15457,54649,50.1167,6.36667,2
15458,26465,53.7458,7.48217,0
15459,57648,50.65,7.91667,2
15460,19249,53.28633000000001,11.12225,0
15461,78736,48.25,8.6,2
15462,99759,51.41787,10.63305,0
15463,14778,52.49032,12.60179,1
15464,91077,49.6128,11.1322,3
15465,87764,47.85,10.1333,3
15466,17379,53.71176,13.78612,1
15467,18461,54.17469000000001,12.8528200000001,1
15468,39340,52.28513,11.41844,1
15469,24235,54.4108728715248,10.2955345273019,0
15470,85579,48.0833,11.6833,3
15471,16928,53.19563,12.2927099999999,1
15472,19217,53.78163000000001,11.05187,0
15473,17255,53.22747,12.97019,1
15474,39615,52.86563,11.57132,1
15475,18196,54.00941,12.15346,1
15476,87654,47.8667,10.5333,3
15477,25795,54.24119,9.08817,0
15478,26556,53.5597,7.42962,0
15479,14797,52.33633,12.72358,1
15480,17089,53.77395,13.27319,1
15481,24256,54.3216456473495,10.3341166436672,0
15482,96173,49.9333,10.8167,3
15483,59067,51.66185,7.73837000000003,2
15484,59077,51.66185,7.73837000000003,2
15485,16303,53.10602,14.33601,1
15486,16306,53.10602,14.33601,1
15487,39356,52.28449000000001,11.11518,0
15488,6922,51.7017022419326,12.890595608520501,1
15489,6618,51.1333,11.8833,1
15490,54331,49.6667,6.66667,2
15491,24257,54.3455383535706,10.4551380336286,0
15492,56130,50.3333,7.71667,2
15493,54492,49.95,7.01667,2
15494,54539,49.95,7.01667,2
15495,24220,54.2143098691,10.0469396785,0
15496,18233,54.03194000000001,11.67252,1
15497,86874,48.1,10.5667,3
15498,93437,49.2667,12.8167,3
15499,55777,49.5833,7.3,2
15500,4579,51.1833,12.4667,1
15501,93138,49.0569,12.09,3
15502,86877,48.2333,10.5833,3
15503,37339,51.4362237641859,10.280646989441001,0
15504,84494,48.3167,12.45,3
15505,56332,50.3333,7.46667,2
15506,25704,54.09195,9.06927,0
15507,3130,51.53051,14.30794,1
15508,3139,51.53051,14.30794,1
15509,66894,49.3333,7.41667,2
15510,74193,49.1439,9.055,2
15511,54646,49.9667,6.35,2
15512,7422,50.6833,11.2667,3
15513,7819,50.75,11.9167,3
15514,6543,51.59854,11.28446,1
15515,90592,49.3578,11.2433,3
15516,88436,48.0027,9.82441,3
15517,25474,53.66529,9.91382,0
15518,88179,47.5667,9.95,3
15519,18519,54.21438000000001,13.2517800000001,1
15520,66851,49.35,7.65,2
15521,23974,53.94859,11.58516,1
15522,18299,53.9596687495802,12.448457354736302,1
15523,39307,52.27505,12.2361,1
15524,17392,53.755933741240995,13.6596268174744,1
15525,56751,50.2833,7.266669999999999,2
15526,78603,48.0833,8.9,2
15527,23627,53.76933,10.73518,0
15528,36167,50.6333,9.85,3
15529,15299,52.19552,14.40657,1
15530,89264,48.3,10.1667,3
15531,19309,53.10423,11.28485,0
15532,99189,51.0833,10.9167,3
15533,56588,50.55,7.41667,2
15534,76470,48.8833,8.23333,2
15535,24217,54.3785490147719,10.3993004769088,0
15536,19073,53.60591,11.34681,0
15537,79539,47.6167,7.66667,2
15538,79540,47.6167,7.66667,2
15539,79541,47.6167,7.66667,2
15540,77971,48.3,7.83333,2
15541,88447,48.1333,9.8,3
15542,7646,50.8167,11.65,3
15543,34626,50.8667,9.33333,2
15544,99846,50.9167,10.4167,3
15545,86735,48.7333,10.4833,3
15546,1945,51.42323,13.9250999999999,1
15547,25878,54.36643,9.16668,0
15548,83552,48.0279,12.2817,3
15549,86697,48.7167,11.1,3
15550,35066,51.0667,8.8,2
15551,66909,49.4667,7.33333,2
15552,17139,53.63766,12.78598,1
15553,16225,52.83862,13.78643,1
15554,16227,52.83862,13.78643,1
15555,18334,54.08905,12.58419,1
15556,18513,54.07475,12.94309,1
15557,21465,53.4910507255367,10.2520558834076,0
15558,65623,50.3,8.06667,2
15559,67744,49.6333,7.6,2
15560,7646,50.8833,11.7333,3
15561,39359,52.36772,11.14239,0
15562,67808,49.6167,8.0,2
15563,21502,53.46975,10.41124,0
15564,17111,53.85204,13.06561,1
15565,72514,48.0667,9.18333,3
15566,97493,50.0,10.1833,3
15567,24628,53.90016,10.05905,0
15568,99826,51.1,10.3333,3
15569,15936,51.86047,13.3825,1
15570,24802,54.217561580682705,9.79124350393373,0
15571,15913,51.9085258497117,14.1865615661621,1
15572,6642,51.27239226400349,11.5437343597412,1
15573,18249,53.74361,11.98939,1
15574,19372,53.29704,11.81562,1
15575,76891,49.1,7.8,2
15576,14547,52.19393,12.96299,1
15577,3205,51.69999,13.87722,1
15578,36419,50.6333,9.93333,3
15579,75449,48.8667,8.81667,2
15580,88489,48.1833,10.0167,3
15581,18569,54.489561529860495,13.2666952276611,1
15582,21259,53.24022,9.74176999999997,0
15583,16833,52.87083000000001,12.74585,1
15584,18442,54.29193000000001,12.98553,1
15585,54441,49.6167,6.58333,2
15586,83553,48.0316,12.056,3
15587,53520,50.4333,6.88333,2
15588,29394,52.80799,10.66377,0
15589,25821,54.617217071618605,8.97173076868058,0
15590,24576,53.9231928262565,9.85223542209149,0
15591,17179,53.94063000000001,12.77877,1
15592,73072,48.8,9.78333,3
15593,19395,53.4834145992232,12.199935608520503,1
15594,83565,48.0314,12.0356,3
15595,17168,53.84088000000001,12.73319,1
15596,55606,49.8167,7.5,2
15597,36369,50.5833,9.28333,2
15598,86842,48.0667,10.6333,3
15599,89293,48.1167,10.1333,3
15600,25870,54.37255005707271,8.940871406030551,0
15601,54552,50.25,6.91667,2
15602,96528,50.4,11.0167,3
15603,14823,52.07063,12.62051,1
15604,21682,53.5993,9.47433,0
15605,21680,53.5993,9.47433,0
15606,21683,53.5993,9.47433,0
15607,21684,53.5993,9.47433,0
15608,55595,49.8833,7.7,2
15609,27333,52.7795,9.13844,0
15610,56379,50.3167,7.85,2
15611,34587,51.1333,9.41667,2
15612,19075,53.56839,11.35989,0
15613,57520,50.75,7.9,2
15614,24784,54.280545285986996,9.643244446759981,0
15615,92709,49.6,12.4167,3
15616,79585,47.65,7.73333,2
15617,99510,51.1,11.5,3
15618,18442,54.28231,13.0309099999999,1
15619,76646,49.1281,8.58361,2
15620,25709,53.9386537931351,9.0259316920546,0
15621,79639,47.55,7.6833300000000015,2
15622,30952,52.3183264778189,9.654591941833472,0
15623,39517,52.38157,11.9035699999999,1
15624,99991,51.15,10.5833,3
15625,23972,53.82454,11.57118,1
15626,18196,54.01197,12.2281,1
15627,24850,54.54125,9.49623,0
15628,82287,48.1667,11.1333,3
15629,55437,49.9133,8.041939999999999,2
15630,39638,52.44423000000001,11.30837,1
15631,55606,49.7333,7.6,2
15632,86862,48.0833,10.7333,3
15633,89294,48.1667,10.1833,3
15634,38829,51.86969000000001,11.09843,0
15635,17321,53.47404,14.126170000000002,1
15636,17322,53.47404,14.126170000000002,1
15637,29353,52.61094,10.2852,0
15638,17194,53.58915,12.5969299999999,1
15639,18320,54.2130756234866,12.5814628784179,1
15640,86757,48.887243,10.473441,3
15641,56370,50.25,7.95,2
15642,37671,51.777620987495396,9.37708581741344,0
15643,56357,50.1333,7.86667,2
15644,25560,54.033804,9.456263,0
15645,98574,50.7167,10.45,3
15646,98590,50.7167,10.45,3
15647,29633,52.98887,10.0891300000001,0
15648,83125,47.9333,12.3833,3
15649,76131,49.0047,8.38583,2
15650,76137,49.0047,8.38583,2
15651,76139,49.0047,8.38583,2
15652,37642,51.90987,9.58590000000004,0
15653,67150,49.415,8.21,2
15654,1458,51.18304000000001,13.832339999999899,1
15655,63825,50.0667,9.23333,2
15656,17291,53.3056,14.0556,1
15657,56479,50.65,8.03333,2
15658,83487,47.7,13.0333,3
15659,37287,51.1512113883656,9.99609470367432,0
15660,56743,50.3667,7.28333,2
15661,18573,54.32764,13.17682,1
15662,18311,54.243730000000006,12.43103,1
15663,83483,47.65,12.95,3
15664,21516,53.56356,10.61571,0
15665,83567,48.1167,12.3333,3
15666,55452,49.9,7.8166699999999985,2
15667,53505,50.5167,6.9,2
15668,25451,53.73186,9.90396,0
15669,18195,54.02904,12.4616100000001,1
15670,89331,48.4333,10.4,3
15671,18528,54.381711,13.57236,1
15672,69469,49.5483,8.66611,2
15673,53533,50.4333,6.85,2
15674,56865,50.0167,7.266669999999999,2
15675,24870,54.47771008563221,9.4096391946001,0
15676,8459,50.8,12.3667,1
15677,31632,52.56494,9.25058000000001,0
15678,56825,50.15,7.08333,2
15679,66871,49.5667,7.35,2
15680,18184,54.12595,12.3063999999999,1
15681,54439,49.5833,6.4833300000000005,2
15682,75417,48.95,8.83333,2
15683,56826,50.1333,7.0,2
15684,24306,54.1600017261745,10.4108647018672,0
15685,64546,49.9947,8.58361,2
15686,73630,48.8167,9.41667,3
15687,85646,48.15,11.85,3
15688,24235,54.404259,10.221474,0
15689,27432,53.48757,9.13896999999997,0
15690,21502,53.451536,10.447723,0
15691,24899,54.4078686537129,9.29848939323965,0
15692,18196,54.04171,12.1921199999999,1
15693,57520,50.7,7.83333,2
15694,86830,48.1833,10.75,3
15695,6618,51.0667,11.8667,1
15696,6618,51.0833,11.75,3
15697,29352,52.5736693219841,10.0665965502931,0
15698,31860,52.04615,9.38564999999994,0
15699,6386,51.76846,12.07826,1
15700,54619,50.1333,6.25,2
15701,86707,48.5667,10.8333,3
15702,29575,53.1317,10.59743,0
15703,49201,52.11525,8.19868999999994,0
15704,56357,50.2167,7.91667,2
15705,17089,53.81367,13.31286,1
15706,6388,51.69929000000001,11.9366199999999,1
15707,17322,53.37888,14.2736600000001,1
15708,19230,53.32833,11.20519,0
15709,17291,53.38805,13.91248,1
15710,21763,53.77773000000001,8.89297,0
15711,27389,53.18234,9.63086999999996,0
15712,53567,50.6667,7.41667,2
15713,24576,53.93581,9.95511,0
15714,55471,49.9833,7.516669999999999,2
15715,99438,50.9167,11.3,3
15716,17213,53.4659192,12.348296,1
15717,34513,51.2,9.06667,2
15718,56220,50.4167,7.55,2
15719,25791,54.2375297612527,9.17432792628352,0
15720,16278,53.01315,13.99661,1
15721,15936,51.89647,13.46433,1
15722,6333,51.62656,11.41957,1
15723,16230,52.9337,13.86091,1
15724,23795,53.89801,10.32043,0
15725,18184,54.13531999999999,12.3512000000001,1
15726,56357,50.2,7.86667,2
15727,17154,53.85431,12.77084,1
15728,84367,48.310956,12.942344,3
15729,38877,51.66656,10.7167899999999,0
15730,48143,51.95172,7.62522999999999,2
15731,48145,51.95172,7.62522999999999,2
15732,48147,51.95172,7.62522999999999,2
15733,48149,51.95172,7.62522999999999,2
15734,48151,51.95172,7.62522999999999,2
15735,48153,51.95172,7.62522999999999,2
15736,48155,51.95172,7.62522999999999,2
15737,48157,51.95172,7.62522999999999,2
15738,48159,51.95172,7.62522999999999,2
15739,48161,51.95172,7.62522999999999,2
15740,48163,51.95172,7.62522999999999,2
15741,48165,51.95172,7.62522999999999,2
15742,48167,51.95172,7.62522999999999,2
15743,99880,50.9167,10.5833,3
15744,39606,52.7044,11.60686,1
15745,64354,49.8269,8.836110000000003,2
15746,38871,51.86601,10.67949,0
15747,15366,52.53338672075729,13.6830769894409,1
15748,25474,53.6572,9.86975,0
15749,86633,48.7333,11.1833,3
15750,38277,52.066713190967,10.2498927116394,0
15751,87648,47.8167,10.5333,3
15752,18556,54.66915,13.35301,1
15753,17209,53.3753129131119,12.3283218200684,1
15754,9487,50.5667,12.95,1
15755,93059,49.015,12.0956,3
15756,56727,50.3167,7.15,2
15757,14715,52.7237010891241,12.2567676138306,1
15758,14728,52.7237010891241,12.2567676138306,1
15759,91747,49.0,10.6667,3
15760,18249,53.91437,11.92261,1
15761,49586,52.4174074799942,7.838202037048402,0
15762,17328,53.299380000000006,14.2393099999999,1
15763,18356,54.36459,12.7261599999999,1
15764,91796,49.0833,11.05,3
15765,36129,50.45,9.91667,3
15766,99084,50.9833,11.0333,3
15767,99085,50.9833,11.0333,3
15768,99086,50.9833,11.0333,3
15769,99087,50.9833,11.0333,3
15770,99089,50.9833,11.0333,3
15771,99091,50.9833,11.0333,3
15772,99092,50.9833,11.0333,3
15773,99094,50.9833,11.0333,3
15774,99096,50.9833,11.0333,3
15775,99097,50.9833,11.0333,3
15776,99098,50.9833,11.0333,3
15777,99099,50.9833,11.0333,3
15778,53539,50.3167,6.9833300000000005,2
15779,14913,51.88176,13.24532,1
15780,88138,47.5833,9.76667,3
15781,18292,53.73565,12.31497,1
15782,6242,51.286098658605496,11.8900436401366,1
15783,54614,50.15,6.41667,2
15784,17309,53.54401,13.90424,1
15785,97633,50.3167,10.5833,3
15786,7407,50.7591,11.4318,3
15787,18276,53.78305600000001,12.051389,1
15788,91074,49.55,10.8833,3
15789,99439,51.0667,11.35,3
15790,27252,52.737730000000006,8.81852000000003,0
15791,2953,51.5328,14.66264,1
15792,94157,48.7833,13.45,3
15793,83737,47.7167,11.95,3
15794,83739,47.7167,11.95,3
15795,37083,51.53738,9.92923999999994,0
15796,37073,51.53738,9.92923999999994,0
15797,37075,51.53738,9.92923999999994,0
15798,37077,51.53738,9.92923999999994,0
15799,37079,51.53738,9.92923999999994,0
15800,37081,51.53738,9.92923999999994,0
15801,37085,51.53738,9.92923999999994,0
15802,91809,48.8,11.1,3
15803,55424,49.95,7.9,2
15804,17179,53.92744,12.61044,1
15805,54673,50.0167,6.25,2
15806,94551,48.85,13.1333,3
15807,98634,50.6167,10.1667,3
15808,18198,54.03733,12.06357,1
15809,54472,49.8667,7.05,2
15810,25774,54.3002302605276,8.98868155820352,0
15811,31619,52.6193,9.132309999999961,0
15812,24340,54.43225,9.81165,0
15813,16775,52.961505,13.165997,1
15814,56729,50.3333,7.01667,2
15815,17091,53.70624,13.13415,1
15816,24253,54.3502641931476,10.337811386585301,0
15817,97647,50.5,10.25,3
15818,71560,48.9833,9.45,3
15819,56244,50.6,7.78333,2
15820,8265,50.3167,12.3667,3
15821,7330,50.5333,11.3833,3
15822,25599,53.844683,9.400815,0
15823,24594,54.0528439633348,9.705650017218598,0
15824,69198,49.4778,8.67278,2
15825,49448,52.46457,8.37473999999997,0
15826,27318,52.8442,9.15605,0
15827,17209,53.27008000000001,12.45398,1
15828,7819,50.7333,11.8,3
15829,67122,49.4356,8.49472,2
15830,56812,50.15,7.21667,2
15831,54673,50.0,6.21667,2
15832,18195,54.01708000000001,12.59906,1
15833,4603,51.0187,12.472,1
15834,25575,54.1107011285131,9.53487465853978,0
15835,68542,49.5056,8.60361,2
15836,57555,50.8167,7.95,2
15837,24392,54.64266,9.80914,0
15838,25551,54.004666,9.686634,0
15839,19372,53.32164,11.80868,1
15840,33378,51.85092,8.29646000000002,2
15841,67748,49.6833,7.65,2
15842,2923,51.29879,14.8962,1
15843,25715,53.949558518314,9.08320154838833,0
15844,86739,48.8167,10.4667,3
15845,78355,47.8833,9.11667,3
15846,7646,50.85,11.75,3
15847,98597,50.75,10.4167,3
15848,38474,52.57716,10.87727,0
15849,7356,50.4333,11.6,3
15850,14550,52.40339,12.7777100000001,1
15851,25899,54.7285687938,8.70576178431,0
15852,94513,48.8333,13.3333,3
15853,71563,48.9333,9.25,2
15854,24145,54.2621477409145,10.1496262609959,0
15855,7389,50.6833,11.7,3
15856,39590,52.5813301,11.94346,1
15857,54422,49.6333,7.01667,2
15858,48712,51.95361,7.00285,2
15859,18581,54.3440399358148,13.606989534301801,1
15860,16259,52.7534,13.8823,1
15861,7381,50.7,11.6833,3
15862,17179,54.01768000000001,12.6963000000001,1
15863,39307,52.40067,12.15999,1
15864,74243,49.2169,9.40491,3
15865,31079,52.0007,9.93519000000003,0
15866,7407,50.7644,11.25,3
15867,97230,49.8333,10.0167,3
15868,6548,51.49846,10.98029,0
15869,19089,53.62973,11.7699,1
15870,37318,51.33957,10.01927,0
15871,73488,49.0167,10.2167,3
15872,78559,48.1333,8.75,2
15873,14913,51.9145,13.190129999999998,1
15874,25885,54.53121210285961,9.20695471762847,0
15875,86922,48.0833333,11.0333333,3
15876,86941,48.0833333,11.0333333,3
15877,56218,50.3833,7.5,2
15878,34320,51.240433212523406,9.56992649200436,0
15879,6408,51.74569,11.75842,1
15880,26789,53.23765,7.46720000000005,0
15881,8539,50.7167,12.3667,3
15882,8412,50.7167,12.3667,3
15883,21493,53.57803000000001,10.47128,0
15884,92447,49.3833,12.35,3
15885,55483,49.95,7.3,2
15886,86735,48.7667,10.45,3
15887,66871,49.5167,7.35,2
15888,18519,54.17491999999999,13.28039,1
15889,55758,49.8,7.33333,2
15890,56459,50.5333,7.95,2
15891,74382,49.0469,9.19,2
15892,6712,51.05,12.1167,1
15893,24536,54.09539309139979,10.0294631000042,0
15894,24217,54.392807787445896,10.3751887589694,0
15895,39291,52.27687,12.0155,1
15896,55767,49.7,7.21667,2
15897,97980,49.4925,9.77361,3
15898,6429,51.82566,11.84597,1
15899,35410,50.4667,8.9,2
